"id";"id_orcamento";"id_produto";"description";"cores";"quantidade";"prazo";"desconto";"unitario";"total";"comissao_externa"
"12221";"4839";"52";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12222";"4839";"118";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.78";"239.00";"0.00"
"12223";"4839";"58";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.80";"400.00";"0.00"
"12224";"4839";"52";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"1.03";"515.00";"0.00"
"12225";"4840";"115";"Squeeze de Plástico 300ml";"1";"800";"25 dias úteis";"0";"1.39";"1112.00";"0.00"
"12226";"4840";"116";"Caneca em acrílico 430 ml";"1";"800";"15 a 20 dias úteis";"0";"1.98";"1584.00";"0.00"
"12227";"4841";"101";"Pen drive c/ tampa 2gb";"laser";"50";"10 dias úteis";"0";"24.06";"1203.00";"0.00"
"12228";"4842";"96";"Carteira Indiana couro brilhante";"3";"1000";"30 a 40 dias úteis";"0";"3.10";"3100.00";"0.00"
"12229";"4842";"97";"Carteira Emborrachada de couro";"3";"1000";"30 a 40 dias úteis";"0";"3.26";"3260.00";"0.00"
"12230";"4842";"98";"Carteira de couro paraná";"3";"1000";"30 a 40 dias úteis";"0";"2.74";"2740.00";"0.00"
"12231";"4842";"99";"Porta documento PVC";"1";"1000";"30 a 40 dias úteis";"0";"0.79";"790.00";"0.00"
"12232";"4843";"96";"Carteira Indiana couro brilhante";"3";"500";"30 a 40 dias úteis";"0";"3.26";"1630.00";"0.00"
"12233";"4843";"97";"Carteira Emborrachada de couro";"3";"500";"30 a 40 dias úteis";"0";"3.46";"1730.00";"0.00"
"12234";"4843";"98";"Carteira de couro paraná";"3";"500";"30 a 40 dias úteis";"0";"2.93";"1465.00";"0.00"
"12235";"4843";"99";"Porta documento PVC";"1";"500";"30 a 40 dias úteis";"0";"1.12";"560.00";"0.00"
"12236";"4844";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"12237";"4844";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12238";"4844";"86";"Porta cartão de metal";"laser";"50";"10 dias úteis";"0";"5.69";"284.50";"0.00"
"12239";"4845";"11";"Chaveiro emborrachado";"1";"500";"30 a 40 dias úteis";"0";"2.56";"1280.00";"0.00"
"12240";"4846";"98";"Carteira de couro paraná";"3";"200";"30 a 40 dias úteis";"0";"3.27";"654.00";"0.00"
"12241";"4846";"20";"Chaveiro de couro";"laser";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"12242";"4846";"9";"Chaveiro Abridor Cortador";"resina";"100";"15 dias úteis";"0";"2.41";"241.00";"0.00"
"12243";"4846";"18";"Chaveiro de metal Triângular";"laser";"50";"10 dias úteis";"0";"4.60";"230.00";"0.00"
"12244";"4846";"118";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.78";"239.00";"0.00"
"12245";"4847";"115";"Squeeze de Plástico";"1";"250";"25 a 35 dias úteis";"0";"2.53";"632.50";"0.00"
"12246";"4847";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12247";"4847";"45";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12248";"4847";"75";"Escova com espelho";"1";"50";"15 dias úteis";"0";"6.95";"347.50";"0.00"
"12249";"4847";"78";"Espelho de 1 lado";"1";"50";"15 dias úteis";"0";"6.32";"316.00";"0.00"
"12250";"4848";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.52";"1260.00";"0.00"
"12251";"4849";"44";"Caneta de Plástico";"1";"600";"15 dias úteis";"0";"1.01";"606.00";"0.00"
"12252";"4849";"115";"Squeeze de Plástico";"1";"300";"25 dias úteis";"0";"2.26";"678.00";"0.00"
"12253";"4849";"87";"Régua plástica";"1";"600";"15 dias úteis";"6";"0.85";"510.00";"0.00"
"12254";"4850";"97";"Carteira Emborrachada de couro";"3";"200";"25 dias úteis";"0";"3.77";"754.00";"0.00"
"12255";"4850";"99";"Porta documento PVC";"1";"500";"25 dias úteis";"0";"1.12";"560.00";"0.00"
"12256";"4851";"100";"Pen drive giratório 2gb";"laser";"50";"10 dias úteis";"0";"26.42";"1321.00";"0.00"
"12257";"4851";"33";"Caneta de Metal";"laser";"200";"10 dias úteis";"0";"4.20";"840.00";"0.00"
"12258";"4851";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"12259";"4851";"95";"Calendário PVC de mesa";"1";"150";"15 dias úteis";"0";"3.19";"478.50";"0.00"
"12260";"4851";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12261";"4851";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.58";"3290.00";"0.00"
"12262";"4852";"15";"Chaveiro de metal c/ suporte emborrachado";"laser";"80";"10 dias úteis";"0";"7.25";"580.00";"0.00"
"12263";"4853";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12264";"4854";"95";"Calendário PVC de mesa";"1";"150";"15 dias úteis";"0";"3.19";"478.50";"0.00"
"12265";"4855";"52";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12266";"4855";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12267";"4855";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12268";"4855";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12269";"4856";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.71";"692.75";"0.00"
"12270";"4856";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.35";"633.75";"0.00"
"12271";"4857";"117";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.07";"203.50";"0.00"
"12272";"4857";"80";"Kit manicure de couro";"1";"50";"15 dias úteis";"0";"16.84";"842.00";"0.00"
"12273";"4857";"91";"Porta objeto couro quadrado";"laser";"50";"10 dias úteis";"0";"18.57";"928.50";"0.00"
"12274";"4858";"19";"Chaveiro de metal Pirâmide";"laser";"50";"10 dias úteis";"0";"4.28";"214.00";"0.00"
"12275";"4858";"117";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.07";"203.50";"0.00"
"12276";"4859";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.56";"1280.00";"0.00"
"12277";"4859";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12278";"4860";"55";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.85";"425.00";"0.00"
"12279";"4860";"57";"Caneta Ecológica";"1";"500";"15 dias úteis";"0";"1.07";"535.00";"0.00"
"12280";"4860";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12281";"4860";"40";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12282";"4860";"58";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.80";"400.00";"0.00"
"12283";"4861";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12284";"4861";"49";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.16";"290.00";"0.00"
"12285";"4861";"56";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"2.03";"507.50";"0.00"
"12286";"4862";"24";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.75";"775.00";"0.00"
"12287";"4862";"31";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.75";"775.00";"0.00"
"12288";"4863";"19";"Chaveiro de metal Pirâmide";"laser";"50";"10 dias úteis";"0";"4.28";"214.00";"0.00"
"12289";"4863";"17";"Chaveiro de metal trapézio";"laser";"50";"10 dias úteis";"0";"4.28";"214.00";"0.00"
"12290";"4863";"10";"Chaveiro de metal Oval";"laser";"100";"10 dias úteis";"0";"4.42";"442.00";"0.00"
"12291";"4864";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12292";"4864";"45";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"1.29";"387.00";"0.00"
"12293";"4864";"50";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"1.26";"378.00";"0.00"
"12294";"4864";"55";"Caneta de Plástico";"1";"300";"15 dias úteis";"0";"1.07";"321.00";"0.00"
"12295";"4865";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12296";"4866";"94";"Porta bloco de rascunho";"1";"100";"10 dias úteis";"0";"4.45";"445.00";"0.00"
"12297";"4866";"118";"Caneta de Metal";"laser";"100";"10 dias úteis";"0";"4.13";"413.00";"0.00"
"12298";"4867";"41";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.82";"820.00";"0.00"
"12299";"4868";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12300";"4869";"35";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"11.67";"1167.00";"0.00"
"12301";"4870";"58";"Caneta de Plástico";"1";"500";"15 dias úteis";"0";"0.80";"400.00";"0.00"
"12302";"4870";"10";"Chaveiro de metal Oval";"laser";"100";"10 dias úteis";"0";"4.42";"442.00";"0.00"
"12303";"4870";"19";"Chaveiro de metal Pirâmide";"laser";"50";"10 dias úteis";"0";"4.28";"214.00";"0.00"
"12304";"4871";"5";"Chaveiro retângular";"laser";"100";"10 dias úteis";"0";"3.40";"340.00";"0.00"
"12305";"4872";"100";"Pen drive giratório 2gb";"laser";"30";"10 dias úteis";"0";"27.28";"818.40";"0.00"
"12306";"4873";"104";"Sacola TNT 34x45 cm";"2";"2000";"30 dias úteis";"0";"2.85";"5700.00";"0.00"
"12307";"4874";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.89";"3445.00";"0.00"
"12308";"4874";"103";"Sacola Ecológica";"1";"1000";"30 dias úteis";"0";"6.33";"6330.00";"0.00"
"12309";"4874";"103";"Sacola Ecológica";"1";"3000";"30 dias úteis";"0";"5.95";"17850.00";"0.00"
"12310";"4875";"11";"Chaveiro emborrachado especial 5x5 cm";"3";"500";"30 a 40 dias úteis";"0";"4.00";"2000.00";"0.00"
"12311";"4876";"104";"Sacola TNT 30x30";"1";"1500";"30 a 40 dias úteis";"0";"2.55";"3825.00";"0.00"
"12312";"4877";"90";"Porta objeto e clips com furinho";"0";"50";"7 dias úteis";"0";"17.31";"865.50";"0.00"
"12313";"4877";"117";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.07";"203.50";"0.00"
"12314";"4878";"119";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.46";"223.00";"0.00"
"12315";"4879";"7";"Chaveiro anzol";"resina";"3000";"15 dias úteis";"6";"1.15";"3450.00";"0.00"
"12316";"4879";"7";"Chaveiro anzol";"resina";"4000";"15 dias úteis";"6";"1.15";"4600.00";"0.00"
"12317";"4879";"7";"Chaveiro anzol";"resina";"5000";"15 dias úteis";"6";"1.14";"5700.00";"0.00"
"12318";"4880";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.71";"692.75";"0.00"
"12319";"4880";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.35";"633.75";"0.00"
"12320";"4880";"47";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.24";"310.00";"0.00"
"12321";"4880";"46";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.35";"337.50";"0.00"
"12322";"4880";"42";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12323";"4880";"39";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12324";"4881";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.56";"1280.00";"0.00"
"12325";"4882";"53";"Caneta de Plástico";"1";"5000";"15 dias úteis";"6";"0.77";"3850.00";"0.00"
"12326";"4883";"117";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.07";"203.50";"0.00"
"12327";"4884";"70";"Trena de 3 metros";"resina";"300";"15 dias úteis";"0";"4.91";"1473.00";"0.00"
"12328";"4884";"53";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12329";"4884";"40";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12330";"4885";"66";"Estojo para kit de veludo";"0";"50";"7 dias úteis";"0";"7.58";"379.00";"0.00"
"12331";"4886";"82";"Calculadora porta cartão";"1";"50";"15 dias úteis";"0";"7.89";"394.50";"0.00"
"12332";"4886";"87";"Régua plástica";"1";"50";"15 dias úteis";"0";"5.54";"277.00";"0.00"
"12333";"4886";"92";"Relógio lcd digital";"1";"50";"15 dias úteis";"0";"8.83";"441.50";"0.00"
"12334";"4886";"83";"Régua 20cm com calculadora";"1";"50";"15 dias úteis";"0";"9.15";"457.50";"0.00"
"12335";"4886";"82";"Calculadora porta cartão";"1";"100";"15 dias úteis";"0";"5.36";"536.00";"0.00"
"12336";"4886";"87";"Régua plástica";"1";"100";"15 dias úteis";"0";"3.01";"301.00";"0.00"
"12337";"4886";"92";"Relógio lcd digital";"1";"100";"15 dias úteis";"0";"6.31";"631.00";"0.00"
"12338";"4886";"83";"Régua 20cm com calculadora";"1";"100";"15 dias úteis";"0";"6.62";"662.00";"0.00"
"12339";"4887";"73";"Trena de 1 metro";"resina";"50";"15 dias úteis";"0";"3.87";"193.50";"0.00"
"12340";"4887";"73";"Trena de 1 metro";"resina";"100";"15 dias úteis";"0";"2.57";"257.00";"0.00"
"12341";"4888";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.71";"692.75";"0.00"
"12342";"4889";"52";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12343";"4889";"55";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.18";"295.00";"0.00"
"12344";"4889";"58";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.13";"282.50";"0.00"
"12345";"4889";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.56";"1280.00";"0.00"
"12346";"4890";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12347";"4891";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12348";"4891";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12349";"4891";"114";"Squeeze metálico";"laser";"50";"10 dias úteis";"0";"10.72";"536.00";"0.00"
"12350";"4891";"113";"Squeeze de metal";"laser";"50";"10 dias úteis";"0";"11.50";"575.00";"0.00"
"12351";"4892";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12352";"4892";"113";"Squeeze de metal";"laser";"100";"10 dias úteis";"0";"10.86";"1086.00";"0.00"
"12353";"4892";"24";"Caneta de metal";"laser";"100";"10 dias úteis";"0";"7.75";"775.00";"0.00"
"12354";"4893";"28";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"9.17";"458.50";"0.00"
"12355";"4893";"27";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"9.17";"458.50";"0.00"
"12356";"4894";"117";"Caneta de Metal";"laser";"800";"10 dias úteis";"6";"2.69";"2152.00";"0.00"
"12357";"4894";"115";"Squeeze de Plástico";"1";"800";"25 dias úteis";"0";"1.84";"1472.00";"0.00"
"12358";"4895";"53";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12359";"4895";"49";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.16";"290.00";"0.00"
"12360";"4895";"55";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.18";"295.00";"0.00"
"12361";"4895";"42";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12362";"4895";"50";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12363";"4896";"82";"Calculadora porta cartão";"1";"50";"15 dias úteis";"0";"7.89";"394.50";"0.00"
"12364";"4897";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.35";"633.75";"0.00"
"12365";"4898";"21";"Chaveiro de couro coração";"1";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"12366";"4898";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12367";"4898";"44";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12368";"4898";"117";"Caneta de Metal";"laser";"150";"10 dias úteis";"0";"3.21";"481.50";"0.00"
"12369";"4898";"79";"Espelho de 2 lados";"1";"150";"15 dias úteis";"0";"3.27";"490.50";"0.00"
"12370";"4898";"78";"Espelho de 1 lado";"1";"150";"15 dias úteis";"0";"2.95";"442.50";"0.00"
"12371";"4898";"75";"Escova com espelho";"1";"150";"15 dias úteis";"0";"3.58";"537.00";"0.00"
"12372";"4899";"99";"Porta documento PVC";"1";"500";"25 dias úteis";"0";"1.12";"560.00";"0.00"
"12373";"4900";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.50";"975.00";"0.00"
"12374";"4900";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12375";"4901";"95";"Calendário PVC de mesa";"1";"150";"15 dias úteis";"0";"3.19";"478.50";"0.00"
"12376";"4901";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.58";"3290.00";"0.00"
"12377";"4901";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12378";"4901";"53";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12379";"4902";"118";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.78";"239.00";"0.00"
"12380";"4902";"119";"Caneta de Metal";"laser";"50";"10 dias úteis";"0";"4.46";"223.00";"0.00"
"12381";"4903";"94";"Porta bloco de rascunho";"1";"200";"10 dias úteis";"0";"4.13";"826.00";"0.00"
"12382";"4904";"40";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12383";"4904";"39";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12384";"4904";"53";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12385";"4904";"44";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.90";"900.00";"0.00"
"12386";"4904";"58";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.63";"630.00";"0.00"
"12387";"4904";"7";"Chaveiro anzol";"resina";"1000";"15 dias úteis";"6";"1.21";"1210.00";"0.00"
"12388";"4904";"5";"Chaveiro retângular";"laser";"1000";"10 dias úteis";"6";"2.65";"2650.00";"0.00"
"12389";"4904";"6";"Chaveiro gel";"2";"1000";"25 dias úteis";"0";"1.51";"1510.00";"0.00"
"12390";"4905";"101";"Pen drive c/ tampa 2gb";"laser";"100";"10 dias úteis";"0";"23.42";"2342.00";"0.00"
"12391";"4906";"103";"Sacola Ecológica";"1";"500";"30 a 40 dias úteis";"0";"6.58";"3290.00";"0.00"
"12392";"4907";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.71";"677.50";"0.00"
"12393";"4907";"116";"Caneca em acrílico 430 ml";"1";"200";"15 dias úteis";"0";"2.34";"468.00";"0.00"
"12394";"4907";"6";"Chaveiro gel";"cromia";"200";"25 a 30 dias úteis";"0";"2.05";"410.00";"0.00"
"12395";"4907";"7";"Chaveiro anzol";"resina";"200";"15 dias úteis";"0";"1.75";"350.00";"0.00"
"12396";"4907";"116";"Camiseta em algodão";"1";"200";"20 a 30 dias úteis";"0";"18.56";"3712.00";"0.00"
"12397";"4908";"103";"Sacola Ecológica";"1";"500";"30 dias úteis";"0";"6.58";"3290.00";"0.00"
"12398";"4908";"92";"Relógio lcd digital";"1";"50";"15 dias úteis";"0";"8.83";"441.50";"0.00"
"12399";"4908";"102";"Pasta zip zap";"1";"150";"25 à 30 dias úteis";"0";"6.05";"907.50";"0.00"
"12400";"4908";"101";"Pen drive c/ tampa 2gb";"laser";"25";"10 dias úteis";"0";"25.35";"633.75";"0.00"
"12401";"4908";"100";"Pen drive giratório 2gb";"laser";"25";"10 dias úteis";"0";"27.71";"692.75";"0.00"
"12402";"4908";"114";"Squeeze metálico";"laser";"50";"10 dias úteis";"0";"10.72";"536.00";"0.00"
"12403";"4908";"113";"Squeeze de metal";"laser";"50";"10 dias úteis";"0";"11.50";"575.00";"0.00"
"12404";"4908";"61";"Estojo meia lua p/ 1 caneta";"0";"50";"7 dias úteis";"0";"2.55";"127.50";"0.00"
"12405";"4908";"30";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.39";"419.50";"0.00"
"12406";"4909";"70";"Trena de 3 metros";"resina";"100";"15 dias úteis";"0";"5.44";"544.00";"0.00"
"12407";"4910";"95";"Calendário PVC de mesa";"1";"500";"15 dias úteis";"0";"2.01";"1005.00";"0.00"
"12408";"4910";"39";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12409";"4910";"40";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12410";"4910";"58";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.63";"630.00";"0.00"
"12411";"4910";"53";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.87";"870.00";"0.00"
"12412";"4910";"46";"Caneta de Plástico";"1";"1000";"15 dias úteis";"0";"0.85";"850.00";"0.00"
"12413";"4910";"78";"Espelho de 1 lado";"1";"200";"15 dias úteis";"0";"2.53";"506.00";"0.00"
"12414";"4910";"79";"Espelho de 2 lados";"1";"200";"15 dias úteis";"0";"2.85";"570.00";"0.00"
"12415";"4910";"115";"Squeeze de Plástico";"1";"500";"25 dias úteis";"0";"1.98";"990.00";"0.00"
"12416";"4910";"85";"Porta cartão de couro";"laser";"200";"10 dias úteis";"0";"6.14";"1228.00";"0.00"
"12417";"4910";"86";"Porta cartão de metal";"laser";"200";"10 dias úteis";"0";"4.73";"946.00";"0.00"
"12418";"4910";"91";"Porta objeto couro quadrado";"laser";"200";"10 dias úteis";"0";"17.60";"3520.00";"0.00"
"12419";"4910";"101";"Pen drive c/ tampa 2gb";"laser";"300";"10 dias úteis";"6";"21.61";"6483.00";"0.00"
"12420";"4910";"116";"Agenda 2012";"1";"200";"25 a 35 dias úteis";"0";"2.59";"518.00";"0.00"
"12421";"4910";"116";"Mouse Pad";"1";"300";"15 dias úteis";"0";"7.33";"2199.00";"0.00"
"12422";"4911";"116";"Mouse Pad";"1";"300";"15 dias úteis";"0";"7.33";"2199.00";"0.00"
"12423";"4911";"114";"Squeeze metálico";"laser";"100";"10 dias úteis";"0";"10.07";"1007.00";"0.00"
"12424";"4911";"101";"Pen drive c/ tampa 2gb";"laser";"100";"10 dias úteis";"0";"23.42";"2342.00";"0.00"
"12425";"4912";"116";"Mouse Pad";"1";"40";"15 dias úteis";"0";"15.60";"624.00";"0.00"
"12426";"4912";"116";"Caneca em acrílico 430 ml";"1";"100";"15 dias úteis";"0";"2.80";"280.00";"0.00"
"12427";"4912";"115";"Squeeze de Plástico";"1";"250";"25 dias úteis";"0";"2.53";"632.50";"0.00"
"12428";"4912";"91";"Porta objeto couro quadrado";"laser";"50";"10 dias úteis";"0";"18.57";"928.50";"0.00"
"12429";"4912";"90";"Porta objeto e clips com furinho";"1";"50";"15 dias úteis";"0";"21.08";"1054.00";"0.00"
"12430";"4912";"116";"Agenda 2012";"1";"40";"15 dias úteis";"0";"25.42";"1016.80";"0.00"
"12431";"4913";"102";"Pasta zip zap 16,1 x 24 cm";"2";"200";"25 à 30 dias úteis";"0";"4.64";"928.00";"0.00"
"12432";"4914";"11";"Chaveiro emborrachado";"1";"700";"30 a 40 dias úteis";"0";"3.09";"2163.00";"0.00"
"12433";"4915";"102";"Pasta zip zap";"1";"200";"25 à 30 dias úteis";"0";"4.41";"882.00";"0.00"
"12434";"4916";"99";"Porta documento PVC";"1";"1000";"25 a 35 dias úteis";"0";"1.12";"1120.00";"0.00"
"12435";"4917";"56";"Caneta de Plástico";"2";"250";"15 dias úteis";"0";"2.44";"610.00";"0.00"
"12436";"4917";"57";"Caneta Ecológica";"1";"250";"15 dias úteis";"0";"1.40";"350.00";"0.00"
"12437";"4917";"12";"Chaveiro de Couro com argola";"laser";"200";"30 à 40 dias úteis";"0";"3.75";"750.00";"0.00"
"12438";"4917";"6";"Chaveiro gel";"2";"200";"25 a 35 dias úteis";"0";"2.05";"410.00";"0.00"
"12439";"4917";"58";"Caneta de Plástico";"2";"250";"15 dias úteis";"0";"1.54";"385.00";"0.00"
"12440";"4917";"40";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.37";"342.50";"0.00"
"12441";"4917";"46";"Caneta de Plástico";"1";"250";"15 dias úteis";"0";"1.35";"337.50";"0.00"
"12442";"4917";"5";"Chaveiro retângular";"laser";"150";"10 dias úteis";"0";"3.19";"478.50";"0.00"
"12443";"4917";"117";"Caneta de Metal";"laser";"150";"10 dias úteis";"0";"3.21";"481.50";"0.00"
"12444";"4917";"65";"Estojo de veludo";"0";"150";"7 dias úteis";"0";"0.75";"112.50";"0.00"
"12445";"4917";"61";"Estojo meia lua p/ 1 caneta";"0";"150";"7 dias úteis";"0";"1.70";"255.00";"0.00"
"12446";"4918";"99";"Porta documento PVC";"1";"500";"30 a 40 dias úteis";"0";"1.12";"560.00";"0.00"
"12447";"4919";"74";"Trena de 5 metros";"resina";"50";"15 dias úteis";"0";"8.80";"440.00";"0.00"
"12448";"4920";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.56";"1280.00";"0.00"
"12449";"4920";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12450";"4920";"11";"Chaveiro emborrachado";"1";"500";"30 dias úteis";"0";"2.56";"1280.00";"0.00"
"12451";"4920";"6";"Chaveiro gel";"2";"200";"25 dias úteis";"0";"2.05";"410.00";"0.00"
"12452";"4921";"65";"Estojo de veludo";"0";"100";"7 dias úteis";"0";"0.97";"97.00";"0.00"
"12453";"4922";"84";"Régua 30cm com calculadora";"1";"50";"15 dias úteis";"0";"11.35";"567.50";"0.00"
"12454";"4922";"19";"Chaveiro de metal Pirâmide";"laser";"50";"10 dias úteis";"0";"4.28";"214.00";"0.00"
"12455";"4922";"92";"Relógio lcd digital";"1";"50";"15 dias úteis";"0";"8.83";"441.50";"0.00"
"12456";"4923";"37";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"6.35";"317.50";"0.00"
"12457";"4923";"31";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.39";"419.50";"0.00"
"12458";"4923";"30";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.39";"419.50";"0.00"
"12459";"4923";"34";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"5.01";"250.50";"0.00"
"12460";"4923";"24";"Caneta de metal";"laser";"50";"10 dias úteis";"0";"8.39";"419.50";"0.00"
